2020-05-18 10:37:38.192 [traceId=c40b3fabaf7b37f2, spanId=c40b3fabaf7b37f2, spanExportable=true, X-Span-Export=true, X-B3-SpanId=c40b3fabaf7b37f2, X-B3-TraceId=c40b3fabaf7b37f2]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 10:37:39.252 [traceId=5e3230b5d04ea45c, spanId=5e3230b5d04ea45c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5e3230b5d04ea45c, X-B3-TraceId=5e3230b5d04ea45c]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 10:37:39.769 [traceId=254713cce2396f7f, spanId=254713cce2396f7f, spanExportable=true, X-Span-Export=true, X-B3-SpanId=254713cce2396f7f, X-B3-TraceId=254713cce2396f7f]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=001c7f008c79854d, spanId=001c7f008c79854d, spanExportable=true, X-Span-Export=true, X-B3-SpanId=001c7f008c79854d, X-B3-TraceId=001c7f008c79854d]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=93e6e3d9f169b4c2, spanId=93e6e3d9f169b4c2, spanExportable=true, X-Span-Export=true, X-B3-SpanId=93e6e3d9f169b4c2, X-B3-TraceId=93e6e3d9f169b4c2]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=5759838ebf5bf3c6, spanId=5759838ebf5bf3c6, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5759838ebf5bf3c6, X-B3-TraceId=5759838ebf5bf3c6]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=1ca7bed70dffcff5, spanId=1ca7bed70dffcff5, spanExportable=true, X-Span-Export=true, X-B3-SpanId=1ca7bed70dffcff5, X-B3-TraceId=1ca7bed70dffcff5]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=324295ab93658857, spanId=324295ab93658857, spanExportable=true, X-Span-Export=true, X-B3-SpanId=324295ab93658857, X-B3-TraceId=324295ab93658857]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:07.546 [traceId=d431d6cc2713dd69, spanId=d431d6cc2713dd69, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d431d6cc2713dd69, X-B3-TraceId=d431d6cc2713dd69]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:54.788 [traceId=154a975105afdfd8, spanId=154a975105afdfd8, spanExportable=true, X-Span-Export=true, X-B3-SpanId=154a975105afdfd8, X-B3-TraceId=154a975105afdfd8]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:55.458 [traceId=75481841b2411ffe, spanId=75481841b2411ffe, spanExportable=true, X-Span-Export=true, X-B3-SpanId=75481841b2411ffe, X-B3-TraceId=75481841b2411ffe]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:40:58.846 [traceId=310b53abe1dc0c3f, spanId=310b53abe1dc0c3f, spanExportable=true, X-Span-Export=true, X-B3-SpanId=310b53abe1dc0c3f, X-B3-TraceId=310b53abe1dc0c3f]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:00.833 [traceId=c1d9ecc2f5a838e2, spanId=c1d9ecc2f5a838e2, spanExportable=true, X-Span-Export=true, X-B3-SpanId=c1d9ecc2f5a838e2, X-B3-TraceId=c1d9ecc2f5a838e2]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:02.022 [traceId=d37881d40c6d2e35, spanId=d37881d40c6d2e35, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d37881d40c6d2e35, X-B3-TraceId=d37881d40c6d2e35]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:03.223 [traceId=dd40cd1390e1b9e9, spanId=dd40cd1390e1b9e9, spanExportable=true, X-Span-Export=true, X-B3-SpanId=dd40cd1390e1b9e9, X-B3-TraceId=dd40cd1390e1b9e9]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:03.956 [traceId=2e8bdf9856f2d5e4, spanId=2e8bdf9856f2d5e4, spanExportable=true, X-Span-Export=true, X-B3-SpanId=2e8bdf9856f2d5e4, X-B3-TraceId=2e8bdf9856f2d5e4]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:04.677 [traceId=a0009c260309d7d5, spanId=a0009c260309d7d5, spanExportable=true, X-Span-Export=true, X-B3-SpanId=a0009c260309d7d5, X-B3-TraceId=a0009c260309d7d5]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:05.849 [traceId=2c608946183c34f9, spanId=2c608946183c34f9, spanExportable=true, X-Span-Export=true, X-B3-SpanId=2c608946183c34f9, X-B3-TraceId=2c608946183c34f9]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:06.681 [traceId=21a515e70d234991, spanId=21a515e70d234991, spanExportable=true, X-Span-Export=true, X-B3-SpanId=21a515e70d234991, X-B3-TraceId=21a515e70d234991]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:07.978 [traceId=84d1e00bc09e4541, spanId=84d1e00bc09e4541, spanExportable=true, X-Span-Export=true, X-B3-SpanId=84d1e00bc09e4541, X-B3-TraceId=84d1e00bc09e4541]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:09.323 [traceId=f40e2b31ee6ae534, spanId=f40e2b31ee6ae534, spanExportable=true, X-Span-Export=true, X-B3-SpanId=f40e2b31ee6ae534, X-B3-TraceId=f40e2b31ee6ae534]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:10.494 [traceId=75304a82adc5b9e5, spanId=75304a82adc5b9e5, spanExportable=true, X-Span-Export=true, X-B3-SpanId=75304a82adc5b9e5, X-B3-TraceId=75304a82adc5b9e5]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:11.463 [traceId=0a83aef3f35725bf, spanId=0a83aef3f35725bf, spanExportable=true, X-Span-Export=true, X-B3-SpanId=0a83aef3f35725bf, X-B3-TraceId=0a83aef3f35725bf]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:12.165 [traceId=462be55ff5748b9e, spanId=462be55ff5748b9e, spanExportable=true, X-Span-Export=true, X-B3-SpanId=462be55ff5748b9e, X-B3-TraceId=462be55ff5748b9e]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:12.711 [traceId=481299f477fb2ba9, spanId=481299f477fb2ba9, spanExportable=true, X-Span-Export=true, X-B3-SpanId=481299f477fb2ba9, X-B3-TraceId=481299f477fb2ba9]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:13.197 [traceId=2ab10cc2f403aa59, spanId=2ab10cc2f403aa59, spanExportable=true, X-Span-Export=true, X-B3-SpanId=2ab10cc2f403aa59, X-B3-TraceId=2ab10cc2f403aa59]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:14.122 [traceId=5a3d337876efd77f, spanId=5a3d337876efd77f, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5a3d337876efd77f, X-B3-TraceId=5a3d337876efd77f]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:13.378 [traceId=0232435f53ee8490, spanId=0232435f53ee8490, spanExportable=true, X-Span-Export=true, X-B3-SpanId=0232435f53ee8490, X-B3-TraceId=0232435f53ee8490]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:15.081 [traceId=b084668efdae795c, spanId=b084668efdae795c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=b084668efdae795c, X-B3-TraceId=b084668efdae795c]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:16.349 [traceId=42f0cf1d074c07e0, spanId=42f0cf1d074c07e0, spanExportable=true, X-Span-Export=true, X-B3-SpanId=42f0cf1d074c07e0, X-B3-TraceId=42f0cf1d074c07e0]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:16.455 [traceId=3b85036cd92b61b2, spanId=3b85036cd92b61b2, spanExportable=true, X-Span-Export=true, X-B3-SpanId=3b85036cd92b61b2, X-B3-TraceId=3b85036cd92b61b2]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:16.661 [traceId=c510edc5bda10dfd, spanId=c510edc5bda10dfd, spanExportable=true, X-Span-Export=true, X-B3-SpanId=c510edc5bda10dfd, X-B3-TraceId=c510edc5bda10dfd]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:17.085 [traceId=b739e0c93e26d9d3, spanId=b739e0c93e26d9d3, spanExportable=true, X-Span-Export=true, X-B3-SpanId=b739e0c93e26d9d3, X-B3-TraceId=b739e0c93e26d9d3]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:17.644 [traceId=61ec4392a74ef183, spanId=61ec4392a74ef183, spanExportable=true, X-Span-Export=true, X-B3-SpanId=61ec4392a74ef183, X-B3-TraceId=61ec4392a74ef183]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:19.009 [traceId=ac2780f753b2b73b, spanId=ac2780f753b2b73b, spanExportable=true, X-Span-Export=true, X-B3-SpanId=ac2780f753b2b73b, X-B3-TraceId=ac2780f753b2b73b]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:19.267 [traceId=5fed9d02eba323db, spanId=5fed9d02eba323db, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5fed9d02eba323db, X-B3-TraceId=5fed9d02eba323db]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:19.970 [traceId=590ec5214b6595b7, spanId=590ec5214b6595b7, spanExportable=true, X-Span-Export=true, X-B3-SpanId=590ec5214b6595b7, X-B3-TraceId=590ec5214b6595b7]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:19.985 [traceId=e3b266e3ec5a8e32, spanId=e3b266e3ec5a8e32, spanExportable=true, X-Span-Export=true, X-B3-SpanId=e3b266e3ec5a8e32, X-B3-TraceId=e3b266e3ec5a8e32]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:20.037 [traceId=157b74dc30311d22, spanId=157b74dc30311d22, spanExportable=true, X-Span-Export=true, X-B3-SpanId=157b74dc30311d22, X-B3-TraceId=157b74dc30311d22]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:20.245 [traceId=5713e85a434cce3e, spanId=5713e85a434cce3e, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5713e85a434cce3e, X-B3-TraceId=5713e85a434cce3e]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:21.191 [traceId=0c84a0686e37a7ba, spanId=0c84a0686e37a7ba, spanExportable=true, X-Span-Export=true, X-B3-SpanId=0c84a0686e37a7ba, X-B3-TraceId=0c84a0686e37a7ba]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:21.195 [traceId=611b29afd3b3ef94, spanId=611b29afd3b3ef94, spanExportable=true, X-Span-Export=true, X-B3-SpanId=611b29afd3b3ef94, X-B3-TraceId=611b29afd3b3ef94]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:21.200 [traceId=cd0289ded8cae465, spanId=cd0289ded8cae465, spanExportable=true, X-Span-Export=true, X-B3-SpanId=cd0289ded8cae465, X-B3-TraceId=cd0289ded8cae465]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:21.905 [traceId=7f59bcb2ea860f39, spanId=7f59bcb2ea860f39, spanExportable=true, X-Span-Export=true, X-B3-SpanId=7f59bcb2ea860f39, X-B3-TraceId=7f59bcb2ea860f39]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:22.292 [traceId=a77239dea374db7a, spanId=a77239dea374db7a, spanExportable=true, X-Span-Export=true, X-B3-SpanId=a77239dea374db7a, X-B3-TraceId=a77239dea374db7a]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:22.359 [traceId=09134fcc28c83762, spanId=09134fcc28c83762, spanExportable=true, X-Span-Export=true, X-B3-SpanId=09134fcc28c83762, X-B3-TraceId=09134fcc28c83762]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:22.391 [traceId=03f7becbeabea5d7, spanId=03f7becbeabea5d7, spanExportable=true, X-Span-Export=true, X-B3-SpanId=03f7becbeabea5d7, X-B3-TraceId=03f7becbeabea5d7]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.061 [traceId=dc963e6c9a466517, spanId=dc963e6c9a466517, spanExportable=true, X-Span-Export=true, X-B3-SpanId=dc963e6c9a466517, X-B3-TraceId=dc963e6c9a466517]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.589 [traceId=770bc4a748f81040, spanId=770bc4a748f81040, spanExportable=true, X-Span-Export=true, X-B3-SpanId=770bc4a748f81040, X-B3-TraceId=770bc4a748f81040]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.645 [traceId=a0bae0c42de9dabd, spanId=a0bae0c42de9dabd, spanExportable=true, X-Span-Export=true, X-B3-SpanId=a0bae0c42de9dabd, X-B3-TraceId=a0bae0c42de9dabd]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.672 [traceId=5b8041cab49994ed, spanId=5b8041cab49994ed, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5b8041cab49994ed, X-B3-TraceId=5b8041cab49994ed]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.819 [traceId=a4756aac487d7abc, spanId=a4756aac487d7abc, spanExportable=true, X-Span-Export=true, X-B3-SpanId=a4756aac487d7abc, X-B3-TraceId=a4756aac487d7abc]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.852 [traceId=43f145873f2c1ef0, spanId=43f145873f2c1ef0, spanExportable=true, X-Span-Export=true, X-B3-SpanId=43f145873f2c1ef0, X-B3-TraceId=43f145873f2c1ef0]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:23.939 [traceId=8f0d09331e569669, spanId=8f0d09331e569669, spanExportable=true, X-Span-Export=true, X-B3-SpanId=8f0d09331e569669, X-B3-TraceId=8f0d09331e569669]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:24.041 [traceId=5d5a1f6567a73109, spanId=5d5a1f6567a73109, spanExportable=true, X-Span-Export=true, X-B3-SpanId=5d5a1f6567a73109, X-B3-TraceId=5d5a1f6567a73109]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:24.628 [traceId=f314d67c518fcbd4, spanId=f314d67c518fcbd4, spanExportable=true, X-Span-Export=true, X-B3-SpanId=f314d67c518fcbd4, X-B3-TraceId=f314d67c518fcbd4]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:25.602 [traceId=e2e110dafec42b2b, spanId=e2e110dafec42b2b, spanExportable=true, X-Span-Export=true, X-B3-SpanId=e2e110dafec42b2b, X-B3-TraceId=e2e110dafec42b2b]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:33.110 [traceId=70022c1693736857, spanId=70022c1693736857, spanExportable=true, X-Span-Export=true, X-B3-SpanId=70022c1693736857, X-B3-TraceId=70022c1693736857]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:34.374 [traceId=d6192aff01639c3f, spanId=d6192aff01639c3f, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d6192aff01639c3f, X-B3-TraceId=d6192aff01639c3f]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:34.983 [traceId=feab1287abb3599c, spanId=feab1287abb3599c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=feab1287abb3599c, X-B3-TraceId=feab1287abb3599c]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:35.455 [traceId=d50a6314af5372f7, spanId=d50a6314af5372f7, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d50a6314af5372f7, X-B3-TraceId=d50a6314af5372f7]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:35.335 [traceId=2fb826cd7ad41683, spanId=2fb826cd7ad41683, spanExportable=true, X-Span-Export=true, X-B3-SpanId=2fb826cd7ad41683, X-B3-TraceId=2fb826cd7ad41683]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:35.720 [traceId=d86013759a23ee9c, spanId=d86013759a23ee9c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d86013759a23ee9c, X-B3-TraceId=d86013759a23ee9c]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:37.909 [traceId=e3fc59062dde7684, spanId=e3fc59062dde7684, spanExportable=true, X-Span-Export=true, X-B3-SpanId=e3fc59062dde7684, X-B3-TraceId=e3fc59062dde7684]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:38.406 [traceId=ad664f740ea2fce3, spanId=ad664f740ea2fce3, spanExportable=true, X-Span-Export=true, X-B3-SpanId=ad664f740ea2fce3, X-B3-TraceId=ad664f740ea2fce3]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:38.736 [traceId=52a0ef19955f35c2, spanId=52a0ef19955f35c2, spanExportable=true, X-Span-Export=true, X-B3-SpanId=52a0ef19955f35c2, X-B3-TraceId=52a0ef19955f35c2]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:39.083 [traceId=d0eaa31ef289cc4b, spanId=d0eaa31ef289cc4b, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d0eaa31ef289cc4b, X-B3-TraceId=d0eaa31ef289cc4b]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:39.118 [traceId=2c4755463e37b0a5, spanId=2c4755463e37b0a5, spanExportable=true, X-Span-Export=true, X-B3-SpanId=2c4755463e37b0a5, X-B3-TraceId=2c4755463e37b0a5]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:39.375 [traceId=e5985fa2ab31c08c, spanId=e5985fa2ab31c08c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=e5985fa2ab31c08c, X-B3-TraceId=e5985fa2ab31c08c]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:39.658 [traceId=b2c16aea6bf39d37, spanId=b2c16aea6bf39d37, spanExportable=true, X-Span-Export=true, X-B3-SpanId=b2c16aea6bf39d37, X-B3-TraceId=b2c16aea6bf39d37]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:40.015 [traceId=d26cacd00f4afb4d, spanId=d26cacd00f4afb4d, spanExportable=true, X-Span-Export=true, X-B3-SpanId=d26cacd00f4afb4d, X-B3-TraceId=d26cacd00f4afb4d]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:40.044 [traceId=3b748ba08a8aff91, spanId=3b748ba08a8aff91, spanExportable=true, X-Span-Export=true, X-B3-SpanId=3b748ba08a8aff91, X-B3-TraceId=3b748ba08a8aff91]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:40.059 [traceId=28b449e90d654477, spanId=28b449e90d654477, spanExportable=true, X-Span-Export=true, X-B3-SpanId=28b449e90d654477, X-B3-TraceId=28b449e90d654477]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:40.572 [traceId=0f862df7fc4ccd1b, spanId=0f862df7fc4ccd1b, spanExportable=true, X-Span-Export=true, X-B3-SpanId=0f862df7fc4ccd1b, X-B3-TraceId=0f862df7fc4ccd1b]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:41.781 [traceId=dbe4ce1796b4eaa6, spanId=dbe4ce1796b4eaa6, spanExportable=true, X-Span-Export=true, X-B3-SpanId=dbe4ce1796b4eaa6, X-B3-TraceId=dbe4ce1796b4eaa6]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:42.230 [traceId=c04607990d745628, spanId=c04607990d745628, spanExportable=true, X-Span-Export=true, X-B3-SpanId=c04607990d745628, X-B3-TraceId=c04607990d745628]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:42.233 [traceId=8af1128e2e0d5dc3, spanId=8af1128e2e0d5dc3, spanExportable=true, X-Span-Export=true, X-B3-SpanId=8af1128e2e0d5dc3, X-B3-TraceId=8af1128e2e0d5dc3]  INFO Shreejaa-PC --- [nio-8585-exec-1] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:42.272 [traceId=faedcc045c2d207a, spanId=faedcc045c2d207a, spanExportable=true, X-Span-Export=true, X-B3-SpanId=faedcc045c2d207a, X-B3-TraceId=faedcc045c2d207a]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:42.435 [traceId=47177e4094a38f87, spanId=47177e4094a38f87, spanExportable=true, X-Span-Export=true, X-B3-SpanId=47177e4094a38f87, X-B3-TraceId=47177e4094a38f87]  INFO Shreejaa-PC --- [nio-8585-exec-4] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:43.683 [traceId=e08ccf16dfc79fcb, spanId=e08ccf16dfc79fcb, spanExportable=true, X-Span-Export=true, X-B3-SpanId=e08ccf16dfc79fcb, X-B3-TraceId=e08ccf16dfc79fcb]  INFO Shreejaa-PC --- [nio-8585-exec-5] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:43.840 [traceId=159e12ef6784b295, spanId=159e12ef6784b295, spanExportable=true, X-Span-Export=true, X-B3-SpanId=159e12ef6784b295, X-B3-TraceId=159e12ef6784b295]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:45.393 [traceId=6e03ad2924e5e30f, spanId=6e03ad2924e5e30f, spanExportable=true, X-Span-Export=true, X-B3-SpanId=6e03ad2924e5e30f, X-B3-TraceId=6e03ad2924e5e30f]  INFO Shreejaa-PC --- [nio-8585-exec-6] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:45.595 [traceId=142f968bbc92044d, spanId=142f968bbc92044d, spanExportable=true, X-Span-Export=true, X-B3-SpanId=142f968bbc92044d, X-B3-TraceId=142f968bbc92044d]  INFO Shreejaa-PC --- [nio-8585-exec-3] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:46.099 [traceId=4e75e1234661d240, spanId=4e75e1234661d240, spanExportable=true, X-Span-Export=true, X-B3-SpanId=4e75e1234661d240, X-B3-TraceId=4e75e1234661d240]  INFO Shreejaa-PC --- [nio-8585-exec-9] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:47.185 [traceId=ef33f0ced572647c, spanId=ef33f0ced572647c, spanExportable=true, X-Span-Export=true, X-B3-SpanId=ef33f0ced572647c, X-B3-TraceId=ef33f0ced572647c]  INFO Shreejaa-PC --- [nio-8585-exec-7] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:47.198 [traceId=9d79d861924e5ffb, spanId=9d79d861924e5ffb, spanExportable=true, X-Span-Export=true, X-B3-SpanId=9d79d861924e5ffb, X-B3-TraceId=9d79d861924e5ffb]  INFO Shreejaa-PC --- [io-8585-exec-10] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:47.271 [traceId=9a0ba3fbcd94a75d, spanId=9a0ba3fbcd94a75d, spanExportable=true, X-Span-Export=true, X-B3-SpanId=9a0ba3fbcd94a75d, X-B3-TraceId=9a0ba3fbcd94a75d]  INFO Shreejaa-PC --- [nio-8585-exec-8] ng.BookService.controller.BookController : get book by id(book service)
2020-05-18 11:41:49.707 [traceId=3f553d9299028b2e, spanId=3f553d9299028b2e, spanExportable=true, X-Span-Export=true, X-B3-SpanId=3f553d9299028b2e, X-B3-TraceId=3f553d9299028b2e]  INFO Shreejaa-PC --- [nio-8585-exec-2] ng.BookService.controller.BookController : get book by id(book service)
